state,decision_year,lag_year,crop,ranking_definition,lag_score,lag_score_rank,lag_score_z,lag_score_top,lag_acreage_share,observed_acreage_share,acreage_share_change,lag_acreage_rank,acreage_rank,acreage_rank_change,score_rank,score_rank_change,lag_acreage_top,acreage_top,timing_status,claim_level
South Carolina,2024,2023,winter_wheat,total_cost_margin,40.3973838,1,1.15439134449,True,0.126436781609,0.1,-0.0264367816092,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,corn,total_cost_margin,-77.7107925,2,-0.331110867437,False,0.492294520548,0.511363636364,0.0190691158157,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,soybeans,total_cost_margin,-123.97283118,3,-0.792449887299,False,0.436643835616,0.413961038961,-0.0226827966554,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,winter_wheat,total_cost_margin,68.16040407,1,1.12356075474,True,0.0710616438356,0.0746753246753,0.00361368083971,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,corn,total_cost_margin,-165.71781015,3,-1.00397624121,False,0.511363636364,0.48321048321,-0.0281531531532,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,soybeans,total_cost_margin,-104.5143324,2,0.0080004888669,False,0.413961038961,0.446355446355,0.0323944073944,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,winter_wheat,total_cost_margin,-44.7624426,1,0.995975752345,True,0.0746753246753,0.0704340704341,-0.00424125424125,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,corn,total_cost_margin,-91.60226658,3,-0.85362965969,False,0.287197231834,0.312292358804,0.0250951269701,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,soybeans,total_cost_margin,20.62283652,2,-0.246599829242,False,0.570934256055,0.531561461794,-0.0393727942613,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,winter_wheat,total_cost_margin,269.61893442,1,1.10022948893,True,0.141868512111,0.156146179402,0.0142776672913,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,corn,total_cost_margin,-59.35038675,3,-0.731574655267,False,0.312292358804,0.241379310345,-0.0709130484592,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,soybeans,total_cost_margin,-12.63190365,2,-0.40790440221,False,0.531561461794,0.627586206897,0.0960247451025,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,winter_wheat,total_cost_margin,210.7170366,1,1.13947905748,True,0.156146179402,0.131034482759,-0.0251116966434,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,corn,total_cost_margin,-334.70306298,2,-0.372022834593,False,0.282708744247,0.277008310249,-0.0057004339979,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,soybeans,total_cost_margin,-384.24503304,3,-0.760666594441,False,0.0203813280736,0.0138504155125,-0.00653091256117,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,winter_wheat,total_cost_margin,-142.89138963,1,1.13268942903,True,0.696909927679,0.709141274238,0.0122313465591,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,corn,total_cost_margin,-317.67127215,2,-0.425860329294,False,0.277008310249,0.277419354839,0.000411044589402,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,soybeans,total_cost_margin,-353.90949615,3,-0.716576282319,False,0.0138504155125,0.0129032258065,-0.000947189706014,3,3,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,winter_wheat,total_cost_margin,-122.1804666,1,1.14243661161,True,0.709141274238,0.709677419355,0.000536145116612,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,corn,total_cost_margin,165.3900039,2,0.393430128178,False,0.3359375,0.388235294118,0.0522977941176,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,soybeans,total_cost_margin,-80.59413087,3,-1.13687970429,False,0.484375,0.454901960784,-0.0294730392157,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,winter_wheat,total_cost_margin,221.65261767,1,0.743449576111,True,0.1796875,0.156862745098,-0.022824754902,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,corn,total_cost_margin,-140.39223315,2,-0.470813623586,False,0.388235294118,0.377049180328,-0.0111861137898,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,soybeans,total_cost_margin,-183.2706999,3,-0.677692798811,False,0.454901960784,0.5,0.0450980392157,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,winter_wheat,total_cost_margin,195.2334318,1,1.1485064224,True,0.156862745098,0.122950819672,-0.0339119254259,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,corn,total_cost_margin,255.68458542,2,0.266624662501,False,0.61320754717,0.625978090767,0.012770543597,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,soybeans,total_cost_margin,107.38023714,3,-1.10628893272,False,0.339622641509,0.330203442879,-0.00941919862993,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,winter_wheat,total_cost_margin,317.58525117,1,0.83966427022,True,0.0471698113208,0.0438184663537,-0.00335134496708,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,corn,total_cost_margin,-44.15504055,3,-0.702492526867,False,0.625978090767,0.608272506083,-0.0177055846841,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,soybeans,total_cost_margin,-12.63190365,2,-0.442402391371,False,0.330203442879,0.348742903487,0.0185394606079,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,winter_wheat,total_cost_margin,179.749827,1,1.14489491824,True,0.0438184663537,0.0429845904298,-0.000833875923832,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
